985,FALSE,40211,Persimmons - 1 Layer,TWIPEA,,SFF,CS,CS,1,,0,P,10/10/2013,-20,4,6,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,12/16/2004
986,FALSE,90708, Won Ton Mein ( Case ),TSUCHO,,PR,CS,CS,1,,0,P,11/4/2016,386,0,-221,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,12/31/2004
987,FALSE,90709,Chinese Fine Cut Plain Noodle,TSUCHO,,N,CS,CS,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,1/5/2005,1/5/2005
988,FALSE,55174,Peeled Sweet Potato,CHAPRO,,PR,LB,LB,1,,0,P,1/20/2005,0,0,0,0,0,1/1/1990,,,,$0.00 ,,1/20/2005,1/20/2005
990,FALSE,55211,Field Mix,CHAPRO,,L,CS,CS,1,,0,P,3/26/2011,0,1,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/21/2005
991,FALSE,90181,Yamasa Shoyu 64 Oz,SEASIA,,P,BO,CS,6,,0,P,,-10,40,0,0,0,1/1/1990,,,,$0.00 ,,1/29/2005,1/27/2005
993,FALSE,60149,Frozen Blueberry,CASCAR,,P,CS,CS,1,,0,P,9/18/2007,-15,52,2,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/31/2005
994,FALSE,60152,Frozen Black Berry Marion,CASCAR,,P,CS,CS,1,,0,P,,-1,26,0,0,0,1/1/1990,,,,$0.00 ,,1/31/2005,1/31/2005
996,FALSE,90172,Tamarind Fresh,CONALL,,P,EA,CS,20,,0,P,5/17/2007,164,-10,2,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/4/2005
997,FALSE,55330,Cello Spinach-10 Oz.,COABRO,,PR,BA,CS,12,,0,P,,-357,216,0,0,0,1/1/1990,,,,$1.50 ,,3/19/2005,3/19/2005
998,FALSE,10221,Baby Mizuna,CHAPRO,,AV,LB,CS,3,LB,0,P,8/30/2012,-49,-20,4,0,0,1/1/1990,,,,$4.58 ,9/1/2007,4/15/2011,3/29/2005
999,FALSE,55102,Living Micro Greens,CHAPRO,,OV,EA,CS,9,EA,0,P,10/13/2012,83,-11,-7,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,3/29/2005
1000,FALSE,30122,Cabbage - Bulk,PACRIM,,P,LB,LB,1,,0,P,10/28/2016,32506,0,1755,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,4/18/2005
1001,FALSE,90199,Calrose Rinse Free (40lb),,,P,bg,BG,1,,0,P,,4,0,0,0,0,1/1/1990,,,,$0.00 ,,4/21/2005,4/21/2005
1003,FALSE,55137,Crinklecut Carrot,CHAPRO,GARFRE,PR,LB,CS,20,,0,P,4/23/2005,1520,0,-20,0,0,1/1/1990,,,,$0.00 ,,4/22/2005,4/22/2005
1004,FALSE,55116,Broccoli Wokli,CHAPRO,FCBLOX,PR,LB,CS,18,,0,P,12/30/2010,0,3,3,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,4/27/2005
1005,FALSE,90110,Fortune Cookie,TSUCHO,,P,CS,CS,1,,0,P,12/24/2015,-22,34,10,0,0,1/1/1990,,,,$0.00 ,,4/29/2005,4/29/2005
1006,FALSE,55210,Micro Greens - Living,CHAPRO,,OV,PT,CS,9,,0,P,11/5/2016,7957,-36,838,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,5/2/2005
1007,FALSE,90218,Rice Shirakiku ( No Wash),SEASIA,,N,BA,BA,1,,,P,7/9/2011,-3,5,1,0,0,1/1/1990,,,,$18.75 ,7/9/2010,4/30/2010,5/5/2005
1008,FALSE,90711,Chow Mein Noodles,TSUCHO,,M,CS,CS,1,,0,P,6/25/2014,1,1,10,0,0,1/1/1990,,,,$0.00 ,,5/5/2005,5/5/2005
1009,FALSE,20153,Organic Carrot 50 #,ROSELL,,OV,CS,CS,1,,0,P,,1,50,0,0,0,1/1/1990,,,,$0.00 ,,5/13/2005,5/13/2005
1010,FALSE,55157,Celery - Sliced,GARFRE,,PR,LB,CS,20,,0,P,3/26/2010,-20,40,24,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,5/13/2005
1011,FALSE,20104,Aspargus - White,CHAPRO,,SV,LB,CS,11,,0,P,8/7/2013,-14,673,38,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,5/18/2005
1012,FALSE,90114,Black Bean Dry,CASCAR,,N,LB,BG,25,,0,P,,-9,0,-10,0,0,1/1/1990,,,,$0.00 ,,5/26/2005,5/26/2005
1013,FALSE,20181,Carrot - Organic 50 Lb Ctn,CHAPRO,PACRIM,OV,CS,CS,1,,0,P,2/6/2009,0,28,4,0,0,1/1/1990,,,,$0.00 ,,6/3/2005,6/3/2005
1014,FALSE,90699, Won Ton Skins - Med (red),TSUCHO,,P,EA,CS,50,,0,P,11/4/2016,-3396,-505,-5990,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/11/2005
1015,FALSE,25114,Roma #2,CHAPRO,COABRO,T,LB,CS,25,,0,P,4/28/2009,354,198,116,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/27/2005
1016,FALSE,40197,Cherries- Rainier ( Local),JIMSER,HAUHAU,SFSU,LB,CS,15,,0,P,,-47,-27,0,0,0,1/1/1990,,,,$0.00 ,,6/28/2005,6/28/2005
1017,FALSE,90282,Kikkoman Soy Sauce 1 Qt,SEASIA,,M,BO,CS,12,BX,,P,11/22/2011,0,0,-33,0,0,1/1/1990,,,,$0.00 ,,11/22/2011,7/11/2005
1018,FALSE,10216,Korean Green Chili Pepper,FSI,,P,LB,CS,10,,0,P,11/1/2016,1327,-396,-570,0,0,1/1/1990,,,,$3.50 ,3/26/2014,7/6/2012,8/2/2005
1019,FALSE,20171,Cucumber - Bulk,PACRIM,,V,LB,BIN,300,,0,P,,196,49,0,0,0,1/1/1990,,,,$0.00 ,,8/4/2005,8/4/2005
1020,TRUE,90997,Fuel Surcharge,CITPRO,,NI,EA,EA,1,,0,P,11/3/2011,-3729,44,189,0,0,1/1/1990,,,,$0.00 ,,10/28/2011,9/7/2005
1022,FALSE,55158,Peeled Pearl Onion,CHAPRO,,PR,EA,CS,6,,0,P,3/13/2013,15,12,48,0,0,1/1/1990,,,,$0.00 ,,9/26/2005,9/26/2005
1023,FALSE,90712,Yakisoba Noodle,TSUCHO,,P,LB,CS,10,,0,P,11/2/2015,747,20,91,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/26/2005
1024,FALSE,40139,Fuji Apple- 100 Count,PETFRU,CHAPRO,A,LB,CS,40,,0,P,7/22/2013,-116,40,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/28/2005
1025,FALSE,50116,Epazote,HERBCO,,H,EA,BG,12,,0,P,8/13/2013,30,-8,24,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,10/4/2005
1026,FALSE,20207,Green Onion Iceless (bulk),HAUHAU,,PR,CS,CS,1,,0,P,2/6/2008,-313,190,13,0,0,1/1/1990,,,,$0.00 ,,11/14/2005,11/14/2005
1027,FALSE,60153,Frozen Pea And Carrot  - 5 Lb,CASCAR,,P,BA,CS,4,CS,0,P,11/1/2016,-4078,-358,687,0,0,1/1/1990,,,,$3.54 ,7/31/2014,4/15/2011,12/9/2005
1028,FALSE,60162,Frozen Cut Corn 5lb,CASCAR,,FR,BA,CS,4,BX,0,P,10/3/2016,-197,-124,-88,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,12/23/2005
1029,FALSE,90713,Bamboo Shoot Pkg,FOODIE,,M,EA,CS,30,,0,P,4/13/2015,-29,59,480,0,0,1/1/1990,,,,$0.00 ,,12/24/2005,12/24/2005
1030,FALSE,90714,Egg Won Ton Wrapper,TSUCHO,,P,EA,EA,1,,0,P,9/6/2016,-1116,1102,165,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/3/2006
1032,FALSE,90698,Sha Ho Fun (bulk),TSUCHO,,PR,LB,LB,1,,0,P,9/18/2014,-498,-710,609,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/4/2006
1034,FALSE,20198,Ginger - Import,DRABER,,PO,LB,CS,30,,0,P,9/24/2014,279,3,0,0,0,1/1/1990,,,,$0.00 ,,9/24/2014,3/14/2006
1035,FALSE,55129,Peeled Baby Carrot W/top,CHAPRO,,SV,CS,CS,1,,0,P,1/3/2008,-8,23,14,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,3/30/2006
1037,FALSE,60112,Deep Fried Tofu - Bulk,CHUTOF,,PR,BG,BG,1,,0,P,4/17/2008,-211,-320,79,0,0,1/1/1990,,,,$0.00 ,,4/22/2006,4/22/2006
1038,FALSE,20176,Celery Hearts,ROSELL,,SV,BG,CS,0,,0,P,4/1/2014,-16,138,11,0,0,1/1/1990,,,,$2.50 ,,8/24/2011,5/5/2006
1040,FALSE,90715,Crispy Noodle,,,P,BX,CS,1,,1,P,,10,0,0,0,0,1/1/1990,,,,$0.00 ,,9/8/2006,5/27/2006
1041,FALSE,20174,Persian Cucumber,FSI,,SV,LB,CS,22,,0,P,11/5/2016,227,124,375,0,0,1/1/1990,,,,$2.00 ,1/28/2016,4/15/2011,6/10/2006
1043,FALSE,90697,Won Ton Mein - Wide,TSUCHO,,P,EA,EA,1,,0,P,11/4/2016,-112,-47,54,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/29/2006
1044,FALSE,20172,Cucumber 42ct,MOSBRO,,V,LB,CS,25,,0,P,,625,0,0,0,0,1/1/1990,,,,$0.00 ,,8/30/2006,8/30/2006
1045,FALSE,60163,Frozen Pea 5lb,CASCAR,,P,BG,CS,4,BX,0,P,10/13/2016,-372,-112,-74,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/8/2006
1046,FALSE,60164,Frozen Strawberry Whole,CASCAR,,P,LB,CS,10,,0,P,10/14/2009,-90,-10,-123,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/8/2006
1047,FALSE,60168,Frozen Mixed Fruit,CASCAR,,P,LB,CS,10,,,P,3/27/2007,9,-20,-17,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/8/2006
1048,FALSE,90411,Pink Labels,FSI,,N,CS,CS,1,,0,P,9/8/2006,1,0,0,0,0,1/1/1990,,,,$0.00 ,,9/8/2006,9/8/2006
1049,FALSE,20240,Lobster Mushroom,UWAJIM,CHAPRO,M,LB,LB,1,,0,P,,-529,2809,4,0,0,1/1/1990,,,,$0.00 ,,10/2/2006,10/2/2006
1051,FALSE,60131,King Oyster Mushroom,ASIDIS,VIEMAR,P,LB,CS,11,LB,0,P,10/31/2016,-485,318,633,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,10/6/2006
1052,FALSE,90608,Apple Juice ( Gal ),CASCAR,,PR,EA,CS,4,,0,P,,3,0,0,0,0,1/1/1990,,,,$0.00 ,,10/11/2006,10/11/2006
1054,FALSE,55152,Diced Butternut Squash,CHAPRO,,P,LB,BG,5,,0,P,11/15/2006,0,0,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,11/1/2006
1055,FALSE,10162,Taiwan Cabbage,FSI,HAUHAU,P,LB,CS,40,BX,0,P,7/27/2010,-370,-425,318,0,0,1/1/1990,,,,$0.50 ,4/12/2012,4/12/2012,12/2/2006
1056,FALSE,10102,Achoy,HAUHAU,,AV,LB,LB,1,,0,P,11/6/2013,-60,35,59,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,12/7/2006
1057,FALSE,90716, Eggroll Wrapper Med,TSUCHO,,P,EA,EA,1,,0,P,8/26/2008,26,-12,0,0,0,1/1/1990,,,,$0.00 ,,3/2/2007,12/14/2006
1058,FALSE,60114,Tofu Extra Firm ( Island Spring ),CHAPRO,,P,BX,CS,1,BX,0,P,1/12/2007,-4,1,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/11/2007
1061,FALSE,60109,Quail Egg 24 Ct,VIEWAH,,P,CS,CS,1,BX,0,P,4/12/2007,91,2,990,0,0,1/1/1990,,,,$0.00 ,,2/10/2007,2/9/2007
1062,FALSE,35146,Baby Golden Beet,CHAPRO,,P,BU,CS,12,BX,0,P,11/3/2016,2055,-90,-72,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/14/2007
1063,FALSE,90696,Won Ton Skins - Thick,TSUCHO,,M,EA,EA,1,,0,P,10/29/2016,-126,60,49,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/21/2007
1064,FALSE,25153,"Tomato , Yellow, Sunburst",CHAPRO,,T,EA,CS,12,BX,0,P,6/15/2015,10,73,-46,0,0,1/1/1990,,,,$0.00 ,,6/9/2015,2/26/2007
1065,FALSE,25109,Beets - Stripe Bunch,CHAPRO,,P,BU,BU,1,,0,P,2/8/2014,-20,53,6,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,3/2/2007
1066,FALSE,90167,Miso - Shiro,FSI,,M,EA,CS,10,,0,P,12/26/2014,-32,28,10,0,0,1/1/1990,,,,$0.00 ,,3/29/2007,3/29/2007
1067,FALSE,60169,Frozen Mixed Berry,CASCAR,,FR,CS,CS,1,,0,P,10/8/2009,-20,-4,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,4/2/2007
1068,FALSE,40138,Gravenstein Apple,CHAPRO,,A,LB,CS,40,BX,0,P,10/11/2007,-2,0,1,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,4/13/2007
1069,FALSE,45107,Limes - 150 Count,FCBLOX,,CF,LB,CS,1,,0,P,1/25/2016,876,0,0,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,5/16/2007
1071,FALSE,40123,Currants Red,CHAPRO,,SF,EA,EA,1,EA,0,P,11/10/2010,0,0,6,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/11/2007
1072,FALSE,30103,Dandelion Greens,CHAPRO,,P,BU,BU,1,BU,0,P,4/24/2015,-7,-7,21,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/11/2007
1073,FALSE,20115,Sea Beans,CHAPRO,,P,LB,LB,1,LB,0,P,2/10/2012,-5,122,21,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/11/2007
1074,FALSE,90221,Brown Rice 50 Lb,FSI,,N,BG,BG,1,,0,P,4/27/2015,-10,0,19,0,0,1/1/1990,,,,$34.50 ,11/4/2009,4/15/2011,7/17/2007
1075,FALSE,10173,Sesame Leaf,HJFARM,,AV,BU,CS,40,,0,P,9/23/2016,474,5,40,0,0,1/1/1990,,,,$0.00 ,,7/18/2015,7/19/2007
1077,FALSE,40192,Marion Berry,CHAPRO,,F,EA,CS,12,EA,0,P,10/11/2008,0,4,6,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,7/24/2007
1078,FALSE,40146,Figs - Kadota,CHAPRO,,SF,EA,CS,12,,0,P,6/14/2014,-16,19,26,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,8/2/2007
1079,FALSE,90140,Black Pepper - Jar,TSUCHO,,N,EA,EA,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,8/31/2007,8/31/2007
1080,FALSE,20208,Ginger - Brazil,FSI,,PO,LB,CS,30,,0,P,9/14/2007,1072,-98,100,0,0,1/1/1990,,,,$0.00 ,,11/16/2013,9/11/2007
1081,FALSE,10104,Indian Bittermelon,ASIDIS,,AV,LB,CS,40,,0,P,7/26/2014,155,3,0,0,0,1/1/1990,,,,$0.00 ,,10/1/2007,10/1/2007
1083,FALSE,40212,Golden Kiwi,CHAPRO,,SF,CS,CS,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,10/10/2007,10/10/2007
1084,FALSE,40101,Honey Crisp Apple,PETFRU,,A,LB,CS,40,,0,P,11/3/2016,552,112,84,0,0,1/1/1990,,,,$0.62 ,2/13/2015,3/8/2016,10/12/2007
1085,FALSE,90717,Egg Roll Wrapper (medium),TSUCHO,,PR,EA,CS,50,EA,0,P,4/22/2016,2673,115,-350,0,0,1/1/1990,,,,$0.00 ,,9/24/2013,10/15/2007
1086,FALSE,40201,Quince Apple,CHAPRO,,A,PC,EA,1,EA,0,P,3/19/2014,0,-15,20,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,10/20/2007
1088,FALSE,90996,   All Year Calendar,GALSPE,,M,EA,EA,1,,0,P,,-890,-59,0,0,0,1/1/1990,,,,$0.00 ,,12/13/2007,12/13/2007
1089,FALSE,90995,  Picture Calendar,GALSPE,,M,EA,EA,1,,0,P,,-35,0,0,0,0,1/1/1990,,,,$0.00 ,,12/13/2007,12/13/2007
1090,FALSE,40193,Bulk Apples,PETFRU,,P,LB,BIN,600,,0,P,11/17/2015,-647,501,0,0,0,1/1/1990,,,,$0.00 ,,11/20/2015,12/14/2007
1091,FALSE,35139,Sunchokes,CHAPRO,,SV,LB,LB,1,,0,P,4/5/2016,-87,-15,53,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/8/2008
1092,FALSE,90178,Walnuts - Shelledm ( 5 Lb),CASCAR,,M,EA,EA,1,,0,P,4/14/2008,0,0,0,0,0,1/1/1990,,,,$0.00 ,,2/11/2008,2/11/2008
1093,FALSE,90718,Shu Mei Wrapper Thin,TSUCHO,,P,PG,EA,1,EA,0,P,11/2/2016,-200,-98,9,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/12/2008
1094,FALSE,60171,Frozen Organic Cranberries,CHAPRO,,FR,EA,CS,16,,0,P,,16,24,0,0,0,1/1/1990,,,,$0.00 ,,2/15/2008,2/15/2008
1095,FALSE,10204,Taro - Peeled,HAUHAU,,PR,LB,CS,40,,0,P,11/4/2016,-81,30,5,0,0,1/1/1990,,,,$0.00 ,,4/27/2016,2/28/2008
1096,FALSE,40214,Strawberry - 2 Lb Clamshell,CHAPRO,,F,EA,CS,4,,0,P,2/2/2016,8,11,0,0,0,1/1/1990,,,,$5.23 ,12/13/2012,2/29/2008,2/29/2008
1097,FALSE,20111,Broccoli - Reg. Crowns,PACRIM,,V,LB,CS,20,,0,P,9/25/2008,371,-95,-2128,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,3/6/2008
1098,FALSE,50126,Kohlrabi,CHAPRO,,M,CS,CS,1,,0,P,11/3/2016,22,21,28,0,0,1/1/1990,,,,$0.00 ,,2/29/2016,4/5/2008
1099,FALSE,50174,Wild Nettles,CHAPRO,,H,LB,LB,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,4/9/2008,4/9/2008
1100,FALSE,50118,Chives - Lb,HERBCO,,H,LB,LB,1,,0,P,12/2/2011,15,0,-3,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,4/10/2008
1101,FALSE,99997,Service Charge,CITPRO,,M,EA,EA,1,,0,P,,-9,0,0,0,0,1/1/1990,,,,$0.00 ,,5/22/2008,5/22/2008
1102,FALSE,20179,English Cucumber 24 Count,CASCAR,,V,PC,CS,24,,0,P,10/11/2013,-427,0,24,0,0,1/1/1990,,,,$0.00 ,,9/28/2016,5/28/2008
1103,FALSE,25104,Roma Tomato On Vine,CHAPRO,PACRIM,T,LB,CS,14,,0,P,6/13/2008,-1,0,0,0,0,1/1/1990,,,,$0.00 ,,6/13/2008,6/13/2008
1105,FALSE,40204,Mango - Organic,CHAPRO,,OF,EA,CS,10,,0,P,10/12/2009,-337,-308,-9,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,7/11/2008
1106,FALSE,60172,Carrot - Coin Cut Frozen,CASCAR,,FR,CS,CS,1,,0,P,10/14/2009,-73,-6,6,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,8/7/2008
1108,FALSE,90719,Fresh Chow Mein (udon),TSUCHO,,PR,CS,CS,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,8/13/2008,8/13/2008
1110,FALSE,55113,Wheat Grass - Organic,CHAPRO,,OV,CS,CS,1,,0,P,,0,0,8,0,0,1/1/1990,,,,$0.00 ,,6/16/2015,8/20/2008
1111,FALSE,90810,Canola Oil,CHIPOU,,N,CS,CS,1,,0,P,11/3/2016,-393,29,105,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,8/29/2008
1112,FALSE,90215,Haiga Short Grain Rice,SEASIA,,N,BG,BG,1,,0,P,10/31/2016,-15,2,30,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/12/2008
1113,FALSE,90219,Rice - Jasmine,FSI,KINORI,N,BG,BG,1,,0,P,,1,0,0,0,0,1/1/1990,,,,$0.00 ,,9/19/2008,9/19/2008
1114,FALSE,10228,Green Mango 10 Lb Carton,FSI,,AF,LB,CS,10,,0,P,10/17/2008,-162,-45,-30,0,0,1/1/1990,,,,$0.00 ,,9/29/2008,9/29/2008
1115,FALSE,90720,Dry Egg Noodle,TSUCHO,,M,CS,CS,1,,0,P,9/2/2010,-5,15,2,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,10/9/2008
1116,FALSE,90811,Soy Salad Oil,CHIPOU,,M,CS,CS,1,,0,P,11/3/2016,-530,-129,117,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,1/22/2009
1120,FALSE,90193,Paprika - Domestic,TSUCHO,,M,EA,EA,1,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,4/24/2009,4/24/2009
1122,FALSE,90194,Peanut Butter - Bulk,INTPRO,,M,EA,EA,1,,0,P,9/17/2014,-96,5,0,0,0,1/1/1990,,,,$0.00 ,,5/4/2009,5/4/2009
1123,FALSE,20217,Mini Sweet Peppers,CHAPRO,,P,EA,CS,12,,0,P,8/4/2015,24,0,0,0,0,1/1/1990,,,,$0.00 ,,5/15/2009,5/15/2009
1124,FALSE,10161,Ti Leaf Green,CHAPRO,FSI,AV,BU,BU,1,BU,0,P,2/26/2015,12,1,24,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,5/21/2009
1125,FALSE,60138,Maitake - Organic,FSI,,AV,EA,CS,24,,0,P,11/2/2016,-347,-2231,218,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,6/19/2009
1127,FALSE,25103,Pascilla Pepper Lrg. Box,CHAPRO,,P,LB,CS,25,,0,P,,-25,0,0,0,0,1/1/1990,,,,$0.00 ,,8/20/2009,8/20/2009
1128,FALSE,55208,Sukiyaki Mix,CHAPRO,,PR,BG,BG,1,,0,P,9/10/2010,-58,0,58,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,9/14/2009
1129,FALSE,10154,Use 10216,,,AV,LB,CS,1,,0,P,7/5/2012,-89,100,2,0,0,1/1/1990,,,,$0.00 ,,11/4/2015,9/14/2009
1130,FALSE,90223,Kitsune Udon  - Akai,SEASIA,,N,CS,CS,1,,0,P,10/31/2016,31,3,20,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,10/2/2009
1133,FALSE,20218,Celery - Bin,CARBRO,,P,EA,EA,1,,0,P,9/8/2016,-794,22,3,0,0,1/1/1990,,,,$0.00 ,,10/23/2009,10/23/2009
1135,FALSE,40213,Persimmons -small,TWIPEA,,P,LB,CS,20,,0,P,12/11/2015,16161,2266,0,0,0,1/1/1990,,,,$0.00 ,,11/13/2012,11/13/2009
1137,FALSE,20182,English Cukes - 24 Count,CHAPRO,MOSBRO,V,EA,CS,24,,0,P,10/12/2016,836,181,2045,0,0,1/1/1990,,,,$0.00 ,,9/24/2016,2/11/2010
1138,FALSE,40102,Avocado  Hass  Ripe 32 Count,CHAPRO,,P,EA,CS,32,,0,P,3/17/2016,669,1376,1299,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/18/2010
1140,FALSE,90721,Fresh Udon Noodles,TSUCHO,,P,LB,CS,10,,0,P,,0,0,0,0,0,1/1/1990,,,,$0.00 ,,2/18/2010,2/18/2010
1141,FALSE,90695,Won Ton Mein - Wide Ctn,TSUCHO,,PR,CS,CS,1,,0,P,11/4/2016,769,36,-751,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/22/2010
1142,FALSE,90166,Coconut Milk,HAUHAU,,P,EA,CS,12,,0,P,10/14/2013,133,0,48,0,0,1/1/1990,,,,$0.00 ,,5/27/2010,5/27/2010
1143,FALSE,90804,Ramune Soda,SEASIA,,N,CS,CS,1,,0,P,10/21/2011,2,1,0,0,0,1/1/1990,,,,$0.00 ,,7/8/2010,7/8/2010
1144,FALSE,40222,Blueberry - Lg Box,DRABER,,SFSU,EA,CS,8,,0,P,2/16/2012,-40,12,0,0,0,1/1/1990,,,,$0.00 ,,11/30/2011,7/15/2010
1146,FALSE,60173,Frozen Ramen,FSI,,FR,PG,CS,10,,0,P,10/27/2016,22,15,12,0,0,1/1/1990,,,,$0.00 ,,12/7/2015,7/30/2010
1147,FALSE,55117,Squash Blossoms,CHAPRO,,SV,CS,CS,1,,0,P,8/2/2012,0,0,2,0,0,1/1/1990,,,,$0.00 ,,9/13/2010,9/13/2010
1148,FALSE,25158,Zucchini - Large,MOSBRO,,P,LB,CS,24,,0,P,,120,48,0,0,0,1/1/1990,,,,$0.00 ,,9/14/2010,9/14/2010
1149,FALSE,40194,Avocado 70  Count,COABRO,,F,EA,CS,70,,0,P,10/26/2016,467,350,0,0,0,1/1/1990,,,,$0.00 ,,10/11/2010,10/11/2010
1151,FALSE,90994,Mayonaise,FSI,,M,gal,CS,4,,0,P,9/2/2011,3,0,0,0,0,1/1/1990,,,,$0.00 ,,12/27/2010,12/27/2010
1152,TRUE,30166,Red Oak - Living,WESPRO,,L,EA,CS,12,,0,P,3/8/2011,60,6,-55,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/25/2011
1153,FALSE,30143,Green Oak Leaf - Living,WESPRO,,L,EA,CS,12,,0,P,3/8/2011,60,15,-55,0,0,1/1/1990,,,,$0.00 ,,4/15/2011,2/25/2011
1154,FALSE,45144,Orange - Organic,CHAPRO,,SF,CS,CS,1,,0,P,,-1,0,0,0,0,1/1/1990,,,,$0.00 ,,4/9/2011,4/9/2011
1155,FALSE,50127,Fiddlehead Ferns,CHAPRO,,SV,LB,BG,5,,0,P,,5,0,0,0,0,1/1/1990,,,,$0.00 ,,6/2/2011,6/2/2011
1156,FALSE,50158,Cilantro - Cello,COABRO,,P,EA,CS,4,,0,P,7/11/2011,15,0,0,0,0,1/1/1990,,,,$0.00 ,,7/5/2011,7/5/2011
1157,FALSE,20177,Corn - Bi Color,CHAPRO,PACRIM,SVSU,EA,CS,48,,,P,7/25/2012,-618,711,582,0,0,1/1/1990,,,,$0.00 ,,7/9/2011,7/9/2011
1158,FALSE,90694,Sha Ho Fun (cut),TSUCHO,,P,LB,LB,1,,0,P,7/28/2016,-34,0,0,0,0,1/1/1990,,,,$0.00 ,,9/1/2011,9/1/2011
1159,FALSE,99998,Payment On Account,CITPRO,,P,EA,EA,1,,0,P,,-1,1,0,0,0,1/1/1990,,,,$0.00 ,,9/16/2011,9/16/2011
1161,FALSE,12158,Ti Leaf Red,CHAPRO,,P,EA,EA,1,,0,P,9/3/2013,12,12,0,0,0,1/1/1990,,,,$0.00 ,,9/29/2011,9/29/2011
1162,FALSE,10158,Ti Leaf Red,CHAPRO,,SV,EA,EA,1,,0,P,,-2,0,0,0,0,1/1/1990,,,,$0.00 ,,9/29/2011,9/29/2011
1163,FALSE,10133,Myoga,FSI,,AV,EA,EA,1,,0,P,1/12/2012,-3,0,10,0,0,1/1/1990,,,,$5.00 ,11/17/2011,10/1/2011,10/1/2011
1164,FALSE,50151,Ti To,HAUHAU,,H,LB,LB,1,,0,P,9/26/2016,4,0,3,0,0,1/1/1990,,,,$0.00 ,,10/6/2011,10/6/2011
1166,FALSE,30129,Edible Flowers ( Small Carton),HERBCO,,SV,EA,EA,1,,0,P,7/30/2015,-8,1,-40,0,0,1/1/1990,,,,$0.00 ,,12/16/2011,12/16/2011
